1,1,solve_opt_passive,0.9613,0.0612,0.9473,0.0775,0.4431,0.3448,0.8701,0.3290,0.3553,0.3246,0.7848,0.1082,1000000.00000000,[1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1]
1,1,solve_opt_passive,0.9734,0.0393,0.9468,0.0788,0.4551,0.3637,0.8011,0.3429,0.3709,0.3299,0.7900,0.1099,1000000.00000000,[0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1]
1,1,solve_opt_passive,0.9694,0.0422,0.9407,0.0861,0.3304,0.3311,0.7759,0.3396,0.2589,0.3141,0.7526,0.1048,1000000.00000000,[1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1]
1,1,solve_opt_passive,0.9728,0.0374,0.9488,0.0700,0.4544,0.3626,0.8662,0.3280,0.3711,0.3340,0.7900,0.1113,1000000.00000000,[0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0]
1,1,solve_opt_passive,0.9632,0.0515,0.9331,0.0934,0.3431,0.3615,0.8284,0.2136,0.2794,0.3366,0.7595,0.1122,1000000.00000000,[0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0]
1,1,solve_opt_passive,0.9698,0.0391,0.9412,0.0789,0.3276,0.3569,0.7708,0.3906,0.2663,0.3349,0.7552,0.1116,1000000.00000000,[0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1]
1,1,solve_opt_passive,0.9676,0.0449,0.9416,0.0800,0.3514,0.3348,0.7981,0.3415,0.2758,0.3148,0.7583,0.1050,1000000.00000000,[1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1]
1,1,solve_opt_passive,0.9635,0.0524,0.9379,0.0896,0.4576,0.3843,0.8283,0.3310,0.3865,0.3643,0.7953,0.1215,1000000.00000000,[1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1]
1,1,solve_opt_passive,0.9663,0.0500,0.9301,0.1023,0.2552,0.3271,0.7627,0.3869,0.2043,0.3150,0.7345,0.1050,1000000.00000000,[0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1]
1,1,solve_opt_passive,0.9826,0.0248,0.9612,0.0545,0.4589,0.3954,0.8496,0.3273,0.3941,0.3802,0.7977,0.1267,1000000.00000000,[0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0]
1,1,solve_opt_passive,0.9753,0.0372,0.9494,0.0736,0.2864,0.3403,0.8075,0.3455,0.2306,0.3246,0.7434,0.1081,1000000.00000000,[0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1]
1,1,solve_opt_passive,0.9517,0.0729,0.9352,0.0867,0.3010,0.3500,0.7763,0.3637,0.2432,0.3265,0.7475,0.1088,1000000.00000000,[0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0]
1,1,solve_opt_passive,0.9655,0.0486,0.9406,0.0792,0.3520,0.3655,0.8277,0.3308,0.2876,0.3391,0.7623,0.1130,1000000.00000000,[1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1]
1,1,solve_opt_passive,0.9666,0.0444,0.9427,0.0756,0.3593,0.3655,0.7923,0.3640,0.2940,0.3414,0.7643,0.1138,1000000.00000000,[0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1]
1,1,solve_opt_passive,0.9738,0.0371,0.9451,0.0771,0.4786,0.3778,0.8606,0.2107,0.3999,0.3479,0.7995,0.1160,1000000.00000000,[1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0]
1,1,solve_opt_passive,0.9730,0.0388,0.9422,0.0823,0.3751,0.3310,0.8381,0.2147,0.2920,0.3080,0.7637,0.1027,1000000.00000000,[1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0]
1,1,solve_opt_passive,0.9705,0.0394,0.9447,0.0725,0.2817,0.3343,0.7680,0.3892,0.2242,0.3149,0.7412,0.1050,1000000.00000000,[1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1]
1,1,solve_opt_passive,0.9645,0.0458,0.9316,0.0912,0.5611,0.3616,0.8932,0.1814,0.4773,0.3508,0.8250,0.1170,0.86757249,[1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]
1,1,solve_opt_passive,0.9635,0.0533,0.9342,0.0961,0.2691,0.3270,0.8063,0.3449,0.2135,0.3133,0.7377,0.1044,1000000.00000000,[1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0]
1,1,solve_opt_passive,0.9683,0.0460,0.9471,0.0734,0.4284,0.3600,0.9313,0.1634,0.3486,0.3366,0.7826,0.1122,1000000.00000000,[1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0]
1,1,solve_opt_passive,0.9657,0.0515,0.9403,0.0811,0.3447,0.3734,0.6353,0.4574,0.2860,0.3494,0.7617,0.1164,1000000.00000000,[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1]
1,1,solve_opt_passive,0.9507,0.0721,0.9164,0.1256,0.3576,0.3606,0.9285,0.1626,0.2913,0.3398,0.7635,0.1132,1000000.00000000,[0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0]
1,1,solve_opt_passive,0.9797,0.0294,0.9554,0.0637,0.3444,0.3256,0.8019,0.3558,0.2671,0.3082,0.7555,0.1028,1000000.00000000,[0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1]
1,1,solve_opt_passive,0.9702,0.0453,0.9420,0.0904,0.3911,0.3488,0.8613,0.3272,0.3121,0.3249,0.7705,0.1083,1000000.00000000,[0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0]
1,1,solve_opt_passive,0.9571,0.0644,0.9359,0.0856,0.2663,0.3298,0.6938,0.4176,0.2125,0.3153,0.7373,0.1051,1000000.00000000,[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1]
1,1,solve_opt_passive,0.9659,0.0468,0.9403,0.0817,0.3123,0.3458,0.7952,0.3580,0.2511,0.3274,0.7501,0.1091,1000000.00000000,[0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]
1,1,solve_opt_passive,0.9634,0.0539,0.9403,0.0832,0.4450,0.3607,0.8354,0.3257,0.3638,0.3394,0.7875,0.1132,1000000.00000000,[1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1]
1,1,solve_opt_passive,0.9716,0.0388,0.9466,0.0724,0.4421,0.3537,0.8651,0.3277,0.3556,0.3223,0.7849,0.1074,1000000.00000000,[0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1]
1,1,solve_opt_passive,0.9721,0.0473,0.9443,0.0951,0.4030,0.3359,0.8017,0.3430,0.3163,0.3109,0.7718,0.1037,1000000.00000000,[0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0]
1,1,solve_opt_passive,0.9698,0.0465,0.9423,0.0890,0.4912,0.4034,0.8826,0.2011,0.4258,0.3790,0.8082,0.1263,1000000.00000000,[0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1]
1,1,solve_opt_passive,0.9648,0.0486,0.9376,0.0858,0.3327,0.3319,0.7655,0.3419,0.2608,0.3142,0.7533,0.1048,1000000.00000000,[0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1]
1,1,solve_opt_passive,0.9538,0.0753,0.9167,0.1363,0.4929,0.3510,0.8391,0.3271,0.4020,0.3269,0.8003,0.1090,1000000.00000000,[1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]
1,1,solve_opt_passive,0.9686,0.0456,0.9511,0.0687,0.3377,0.3512,0.8363,0.3293,0.2707,0.3261,0.7568,0.1087,1000000.00000000,[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0]
1,1,solve_opt_passive,0.9641,0.0496,0.9321,0.0949,0.4110,0.3625,0.9757,0.0466,0.3354,0.3418,0.7782,0.1139,1000000.00000000,[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1]
1,1,solve_opt_passive,0.9779,0.0363,0.9494,0.0810,0.6028,0.3978,0.9088,0.2178,0.5409,0.3849,0.8465,0.1283,1000000.00000000,[0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]
1,1,solve_opt_passive,0.9596,0.0559,0.9330,0.0928,0.3487,0.3762,0.8051,0.2369,0.2914,0.3562,0.7635,0.1187,1000000.00000000,[0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0]
1,1,solve_opt_passive,0.9555,0.0684,0.9340,0.0924,0.3386,0.3413,0.7348,0.4252,0.2682,0.3198,0.7558,0.1066,1000000.00000000,[1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0]
1,1,solve_opt_passive,0.9635,0.0504,0.9334,0.0934,0.2488,0.3278,0.8158,0.3341,0.2004,0.3168,0.7332,0.1056,1000000.00000000,[1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0]
1,1,solve_opt_passive,0.9554,0.0696,0.9332,0.0931,0.3336,0.3570,0.7634,0.3952,0.2694,0.3289,0.7562,0.1097,1000000.00000000,[1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1]
1,1,solve_opt_passive,0.9672,0.0468,0.9380,0.0908,0.4333,0.3743,0.7802,0.2907,0.3585,0.3483,0.7858,0.1160,1000000.00000000,[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1]
1,1,solve_opt_passive,0.9647,0.0582,0.9279,0.1127,0.3482,0.3543,0.7830,0.2770,0.2809,0.3319,0.7599,0.1106,1000000.00000000,[1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1]
1,1,solve_opt_passive,0.9668,0.0448,0.9508,0.0673,0.5074,0.3788,0.9966,0.0063,0.4302,0.3596,0.8098,0.1198,1000000.00000000,[0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]
1,1,solve_opt_passive,0.9553,0.0661,0.9324,0.0974,0.2951,0.3477,0.8428,0.3231,0.2381,0.3249,0.7459,0.1083,1000000.00000000,[1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
1,1,solve_opt_passive,0.9713,0.0389,0.9518,0.0632,0.3011,0.3350,0.6464,0.4528,0.2388,0.3185,0.7461,0.1062,1000000.00000000,[1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1]
1,1,solve_opt_passive,0.9570,0.0779,0.9174,0.1425,0.2972,0.3205,0.7267,0.3703,0.2316,0.3097,0.7436,0.1033,0.68735631,[0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1]
1,1,solve_opt_passive,0.9756,0.0339,0.9518,0.0649,0.3510,0.3338,0.7999,0.3571,0.2750,0.3137,0.7580,0.1046,1000000.00000000,[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1]
1,1,solve_opt_passive,0.9734,0.0376,0.9422,0.0825,0.3767,0.3688,0.7418,0.3548,0.3086,0.3421,0.7692,0.1140,1000000.00000000,[1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1]
1,1,solve_opt_passive,0.9732,0.0351,0.9493,0.0651,0.4496,0.3781,0.8333,0.2180,0.3743,0.3506,0.7910,0.1169,1000000.00000000,[1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1]
1,1,solve_opt_passive,0.9638,0.0529,0.9399,0.0850,0.4239,0.3879,0.8635,0.3270,0.3559,0.3572,0.7850,0.1191,1000000.00000000,[1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1]
1,1,solve_opt_passive,0.9532,0.0654,0.9279,0.0959,0.3941,0.3106,0.8084,0.3459,0.3016,0.2982,0.7669,0.0995,1000000.00000000,[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1]
1,1,solve_opt_passive,0.9555,0.0699,0.9345,0.0970,0.5042,0.3285,0.8727,0.3299,0.4023,0.3033,0.8004,0.1011,1000000.00000000,[1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0]
1,1,solve_opt_passive,0.9731,0.0331,0.9481,0.0662,0.2593,0.3349,0.7813,0.3532,0.2096,0.3204,0.7363,0.1068,1000000.00000000,[0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0]
1,1,solve_opt_passive,0.9633,0.0531,0.9398,0.0799,0.4393,0.3527,0.8982,0.1703,0.3562,0.3350,0.7849,0.1117,1000000.00000000,[1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]
